files,LocFixing,ChurnFxing,AddedFixing,RemovedFixing
/JqplotDataGenerator/Evolution.php,233,5,5,0
plugins/DBStats/DBStats.php,250,10,9,1
plugins/Goals/Visualizations/Goals.php,145,4,2,2
/LanguagesManager/Commands/CreatePull.php,423,3,3,0
/Commands/FetchFromOTrance.php,839,2,1,1
/Commands/SetTranslations.php,155,8,3,5
plugins/Live/Visitor.php,554,4,2,2
plugins/Referrers/Controller.php,234,1,1,0
plugins/Referrers/Referrers.php,274,4,4,0
plugins/ScheduledReports/API.php,202,5,4,1
plugins/ScheduledReports/ScheduledReports.php,748,42,22,20
plugins/SitesManager/Controller.php,264,8,6,2
plugins/UserSettings/UserSettings.php,97,4,0,4
plugins/UsersManager/API.php,75,26,15,11
tests/PHPUnit/BaseFixture.php,542,15,6,9
tests/PHPUnit/Core/TaskSchedulerTest.php,13,2,1,1
/Translate/Filter/ByBaseTranslationsTest.php,498,38,34,4
/Filter/UnnecassaryWhitespacesTest.php,221,14,13,1
tests/PHPUnit/Core/Translate/WriterTest.php,258,4,3,1
tests/PHPUnit/Fixtures/InvalidVisits.php,749,9,5,4
/ManySitesImportedLogsWithXssAttempts.php,424,4,4,0
tests/PHPUnit/Fixtures/ManyVisitsWithGeoIP.php,155,19,13,6
tests/PHPUnit/Fixtures/OneVisitorTwoVisits.php,142,4,2,2
/TwoSitesEcommerceOrderWithItems.php,366,10,9,1
/Integration/Core/AccessTest.php,243,25,20,5
/Core/ArchiveProcessingTest.php,96,7,3,4
/Integration/Core/Plugin/SettingsTest.php,286,4,2,2
/Integration/Core/Tracker/ActionTest.php,19,18,11,7
/Integration/OneVisitorTwoVisitsTest.php,68,9,5,4
/Integration/Plugins/LoginTest.php,101,8,4,4
/Plugins/ScheduledReportsTest.php,15,6,3,3
/Integration/Plugins/SegmentEditorTest.php,498,4,2,2
/Integration/Plugins/SitesManagerTest.php,246,5,4,1
/Integration/Plugins/UsersManagerTest.php,424,4,2,2
/PrivacyManagerTest.php,160,10,9,1
tests/PHPUnit/Integration/RowEvolutionTest.php,311,13,8,5
tests/PHPUnit/UITest.php,658,2,1,1
core/AssetManager.php,133,4,2,2
core/CliMulti.php,346,21,13,8
core/Console.php,156,6,3,3
core/Plugin/Dependency.php,383,4,2,2
core/Singleton.php,83,5,2,3
core/Updates/0.6.3.php,242,10,6,4
plugins/Annotations/AnnotationList.php,193,4,2,2
plugins/CoreConsole/Commands/SetupFixture.php,332,2,1,1
/Commands/SyncUITestScreenshots.php,751,16,13,3
plugins/CoreUpdater/CoreUpdater.php,100,5,3,2
plugins/CustomVariables/tests/ModelTest.php,419,5,3,2
plugins/DevicesDetection/Controller.php,291,44,39,5
plugins/Insights/API.php,98,4,2,2
plugins/Insights/DataTable/Filter/OrderBy.php,110,4,2,2
plugins/Insights/InsightReport.php,213,4,2,2
plugins/Insights/tests/ApiTest.php,174,4,2,2
plugins/Insights/tests/InsightReportTest.php,559,4,2,2
plugins/Insights/tests/ModelTest.php,403,4,2,2
plugins/Installation/SystemCheck.php,375,18,14,4
/LanguagesManager/Commands/CompareKeys.php,646,45,26,19
plugins/LanguagesManager/Commands/Update.php,395,21,21,0
/SegmentEditor/SegmentSelectorControl.php,654,17,13,4
tests/PHPUnit/Core/AssetManagerTest.php,1809,2,1,1
tests/PHPUnit/Core/CliMulti/OutputTest.php,658,2,1,1
tests/PHPUnit/Core/DependencyTest.php,33,5,5,0
tests/PHPUnit/Fixtures/OmniFixture.php,33,10,9,1
tests/PHPUnit/Fixtures/UITestFixture.php,170,51,24,27
tests/PHPUnit/Integration/Core/AccessTest.php,87,22,12,10
/Integration/Core/ArchiveProcessingTest.php,277,28,27,1
tests/PHPUnit/Integration/Core/CliMultiTest.php,431,115,102,13
/Integration/Core/SegmentTest.php,331,241,162,79
tests/PHPUnit/Integration/Plugins/LoginTest.php,224,19,15,4
/PHPUnit/Integration/PrivacyManagerTest.php,281,13,9,4
tests/PHPUnit/TestingEnvironment.php,349,70,63,7
core/Tracker/Settings.php,137,40,20,20
core/API/DataTableGenericFilter.php,490,110,93,17
core/Db/Schema/Mysql.php,142,48,40,8
tests/PHPUnit/Fixture.php,151,20,10,10
tests/PHPUnit/Integration/Core/SegmentTest.php,252,4,2,2
tests/PHPUnit/Integration/LabelFilterTest.php,235,9,8,1
tests/PHPUnit/Integration/AccessTest.php,367,2,1,1
tests/PHPUnit/Unit/DateTest.php,332,87,83,4
core/Updater.php,374,40,40,0
plugins/CoreUpdater/Commands/Update.php,141,54,43,11
plugins/CoreUpdater/Updater.php,117,38,19,19
plugins/Widgetize/tests/System/WidgetTest.php,254,101,93,8
/Integration/ReleaseCheckListTest.php,113,40,20,20
plugins/CoreHome/CoreHome.php,251,5,4,1
plugins/GeoIp2/LocationProvider/GeoIp2/Php.php,197,9,6,3
plugins/Live/Model.php,23,2,1,1
plugins/SEO/Metric/DomainAge.php,339,14,10,4
plugins/UserCountryMap/Controller.php,284,70,41,29
plugins/Intl/Commands/GenerateIntl.php,331,3,2,1
plugins/Tour/Tour.php,363,3,2,1
core/Archive/ArchiveInvalidator.php,145,23,13,10
core/CliMulti/Process.php,255,17,10,7
core/Tracker/Db/Pdo/Mysql.php,258,97,83,14
